filename	acq_time	operator	randstr
anat/sub-719522_ses-01_T1w.nii.gz	1894-11-04T08:49:12	n/a	5ce70651
anat/sub-719522_ses-01_T2w.nii.gz	1894-11-04T08:55:19	n/a	bac6daa6
